date,campaign_id,campaign_name,channel,campaign_type,region,device,impressions,clicks,spend_gbp,conversions,revenue_gbp,new_customers,assisted_conversions,ctr,cpc_gbp,conversion_rate,cpa_gbp,roas,aov_gbp
2025-01-29,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Desktop,8228,176,155.92,8,442.46,4,1,0.0213903743315508,0.8859090909090909,0.045454545454545456,19.49,2.8377373011800926,55.3075
2025-01-30,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,India,Mobile,9049,377,376.02,18,936.01,7,5,0.04166206210631009,0.9974005305039787,0.04774535809018567,20.89,2.489255890644115,52.00055555555556
2025-01-31,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,India,Mobile,6066,216,211.65,15,959.61,7,7,0.03560830860534125,0.9798611111111112,0.06944444444444445,14.110000000000001,4.533947554925585,63.974000000000004
2025-02-01,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Mobile,16435,499,378.46,31,2426.58,23,12,0.030362032248250685,0.7584368737474949,0.06212424849699399,12.208387096774192,6.411721185858479,78.27677419354839
2025-02-02,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Mobile,3451,104,106.35,0,0.0,0,3,0.030136192407997683,1.0225961538461539,0.0,0.0,0.0,0.0
2025-02-03,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,Canada,Mobile,10938,393,277.39,25,1359.92,10,5,0.03592978606692265,0.7058269720101781,0.06361323155216285,11.0956,4.902555968131512,54.396800000000006
2025-02-04,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,Canada,Desktop,12765,429,381.55,25,1164.77,14,7,0.0336075205640423,0.8893939393939394,0.05827505827505827,15.262,3.052732276241646,46.5908
2025-02-05,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Desktop,9588,321,366.71,17,1227.33,9,3,0.033479349186483105,1.142398753894081,0.0529595015576324,21.571176470588235,3.34686809740667,72.19588235294117
2025-02-06,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,Canada,Desktop,4162,151,169.97,5,355.33,2,1,0.036280634310427676,1.1256291390728477,0.033112582781456956,33.994,2.090545390363005,71.066
2025-02-07,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,India,Mobile,8553,175,156.73,8,739.08,3,2,0.02046065707938735,0.8956,0.045714285714285714,19.59125,4.715625598162446,92.385
2025-02-08,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Mobile,8537,341,361.86,17,939.91,8,4,0.03994377415954082,1.0611730205278593,0.04985337243401759,21.285882352941176,2.5974409992814897,55.288823529411765
2025-02-09,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Mobile,12033,352,391.31,6,440.18,4,1,0.029252887891631347,1.1116761363636363,0.017045454545454544,65.21833333333333,1.1248881960593902,73.36333333333333
2025-02-10,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,France,Desktop,13111,482,428.81,38,2678.63,21,4,0.03676302341545267,0.8896473029045643,0.07883817427385892,11.284473684210527,6.246659359623143,70.49026315789474
2025-02-11,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,US,Mobile,11983,219,286.75,14,1271.58,10,5,0.018275890845364268,1.3093607305936072,0.0639269406392694,20.482142857142858,4.434455100261552,90.82714285714285
2025-02-12,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Desktop,6137,187,180.78,9,684.75,5,3,0.030470914127423823,0.9667379679144386,0.0481283422459893,20.086666666666666,3.7877530700298707,76.08333333333333
2025-02-13,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Tablet,5952,254,216.17,8,605.32,2,2,0.042674731182795696,0.8510629921259842,0.031496062992125984,27.02125,2.800203543507425,75.665
2025-02-14,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,US,Desktop,5825,187,144.17,10,627.41,6,2,0.0321030042918455,0.7709625668449197,0.053475935828877004,14.416999999999998,4.351876257196365,62.741
2025-02-15,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,US,Desktop,6534,258,240.01,12,617.52,4,6,0.03948576675849403,0.9302713178294574,0.046511627906976744,20.000833333333333,2.5728927961334946,51.46
2025-02-16,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,US,Mobile,6488,149,185.82,8,470.14,4,4,0.022965474722564733,1.2471140939597316,0.053691275167785234,23.2275,2.53008287590141,58.7675
2025-02-17,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Desktop,6662,239,189.44,28,2756.71,16,11,0.035875112578805164,0.7926359832635983,0.11715481171548117,6.765714285714286,14.551889780405405,98.45392857142858
2025-02-18,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,US,Mobile,11403,343,450.34,17,1403.45,7,3,0.030079803560466543,1.312944606413994,0.04956268221574344,26.490588235294116,3.1164231469556336,82.55588235294118
2025-02-19,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,US,Mobile,13860,515,513.44,5,355.34,2,3,0.03715728715728716,0.9969708737864079,0.009708737864077669,102.68800000000002,0.6920769710190089,71.068
2025-02-20,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Mobile,14068,397,451.98,21,1326.56,9,7,0.028220073926642025,1.1384886649874055,0.05289672544080604,21.522857142857145,2.934997123766538,63.16952380952381
2025-02-21,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,India,Mobile,4293,130,119.47,2,120.5,1,0,0.03028185418122525,0.919,0.015384615384615385,59.735,1.0086214112329455,60.25
2025-02-22,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Mobile,13208,335,404.37,9,604.44,3,3,0.025363416111447608,1.2070746268656716,0.026865671641791045,44.93,1.494769641664812,67.16000000000001
2025-02-23,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,US,Desktop,12293,362,204.54,20,1649.16,8,8,0.029447653135931017,0.5650276243093922,0.055248618784530384,10.227,8.06277500733353,82.458
2025-02-24,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Desktop,6817,193,211.83,11,907.59,8,4,0.028311574006161067,1.0975647668393782,0.05699481865284974,19.257272727272728,4.2845206061464385,82.50818181818182
2025-02-25,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Mobile,12934,431,509.16,24,1633.06,16,7,0.03332302458636153,1.1813457076566125,0.05568445475638051,21.215,3.207361143844764,68.04416666666667
2025-02-26,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,Canada,Mobile,10178,286,321.72,15,1057.74,7,6,0.0280998231479662,1.124895104895105,0.05244755244755245,21.448,3.2877657590451324,70.516
2025-02-27,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,India,Mobile,11098,275,195.85,12,172.91,6,6,0.024779239502613085,0.7121818181818181,0.04363636363636364,16.320833333333333,0.8828695430176156,14.409166666666666
2025-02-28,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Mobile,8849,224,232.95,12,742.43,6,1,0.025313594756469656,1.039955357142857,0.05357142857142857,19.412499999999998,3.1870787722687273,61.869166666666665
2025-03-01,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,US,Mobile,20134,778,892.71,29,1406.68,12,10,0.03864110459918546,1.1474421593830335,0.037275064267352186,30.783103448275863,1.5757412821633006,48.506206896551724
2025-03-02,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,US,Tablet,5115,177,110.86,14,1095.24,6,5,0.03460410557184751,0.6263276836158193,0.07909604519774012,7.918571428571428,9.87948764207108,78.23142857142857
2025-03-03,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,France,Desktop,8057,200,157.74,12,796.52,6,4,0.024823135161970957,0.7887000000000001,0.06,13.145000000000001,5.04957525041207,66.37666666666667
2025-03-04,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Mobile,12630,385,415.87,24,1088.07,13,7,0.030482977038796516,1.0801818181818181,0.06233766233766234,17.327916666666667,2.6163705003967586,45.33625
2025-03-05,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,Germany,Mobile,7682,304,382.32,13,957.56,9,2,0.03957302785732882,1.2576315789473684,0.04276315789473684,29.409230769230767,2.504603473530027,73.65846153846154
2025-03-06,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Desktop,8502,268,198.17,6,282.19,3,1,0.031521994824747115,0.7394402985074626,0.022388059701492536,33.02833333333333,1.4239794116162892,47.031666666666666
2025-03-07,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Mobile,10247,305,253.82,23,1303.67,14,7,0.029764809212452423,0.8321967213114754,0.07540983606557378,11.035652173913043,5.136198881096841,56.68130434782609
2025-03-08,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,US,Desktop,8858,296,236.58,11,814.14,6,5,0.0334161210205464,0.7992567567567568,0.037162162162162164,21.507272727272728,3.441288359117423,74.01272727272728
2025-03-09,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Mobile,7253,293,207.74,22,1474.69,13,9,0.0403970770715566,0.7090102389078499,0.07508532423208192,9.442727272727273,7.098729180706653,67.03136363636364
2025-03-10,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,Germany,Tablet,3591,117,192.96,4,245.48,1,2,0.03258145363408521,1.6492307692307693,0.03418803418803419,48.24,1.2721807628524044,61.37
2025-03-11,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Tablet,6600,217,263.62,11,911.08,5,1,0.032878787878787875,1.2148387096774194,0.05069124423963134,23.965454545454545,3.4560352021849634,82.82545454545455
2025-03-12,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Desktop,13901,408,421.47,25,1236.09,15,12,0.029350406445579454,1.0330147058823531,0.061274509803921566,16.858800000000002,2.932806605452345,49.443599999999996
2025-03-13,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,Canada,Mobile,4464,88,91.24,1,61.41,0,1,0.01971326164874552,1.0368181818181819,0.011363636363636364,91.24,0.6730600613765892,61.41
2025-03-14,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Mobile,16563,395,284.89,10,888.43,3,2,0.023848336653987803,0.7212405063291139,0.02531645569620253,28.488999999999997,3.118501877917793,88.84299999999999
2025-03-15,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,US,Mobile,11014,286,145.92,15,724.83,10,2,0.0259669511530779,0.5102097902097902,0.05244755244755245,9.728,4.967310855263158,48.322
2025-03-16,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Desktop,10999,340,337.43,22,2046.24,12,3,0.030911901081916538,0.9924411764705883,0.06470588235294118,15.337727272727273,6.064191091485641,93.0109090909091
2025-03-17,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Desktop,12879,375,206.44,17,951.55,11,4,0.029117167481947356,0.5505066666666667,0.04533333333333334,12.143529411764705,4.6093295872892845,55.9735294117647
2025-03-18,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,India,Mobile,11041,326,313.78,19,894.29,8,5,0.029526311022552307,0.9625153374233127,0.05828220858895705,16.51473684210526,2.8500541780865576,47.067894736842106
2025-03-19,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Mobile,10786,357,266.43,26,1911.45,16,5,0.03309846096792138,0.7463025210084033,0.07282913165266107,10.247307692307693,7.174304695417183,73.5173076923077
2025-03-20,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,France,Desktop,5923,167,193.34,5,571.04,2,2,0.028195171365861894,1.1577245508982037,0.029940119760479042,38.668,2.9535533257473876,114.208
2025-03-21,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,India,Mobile,4800,78,64.04,3,210.82,1,0,0.01625,0.8210256410256411,0.038461538461538464,21.346666666666668,3.2920049968769516,70.27333333333333
2025-03-22,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,US,Desktop,5403,186,141.18,9,626.46,4,4,0.034425319267073845,0.7590322580645161,0.04838709677419355,15.686666666666667,4.437314067148321,69.60666666666667
2025-03-23,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,Canada,Mobile,2959,118,114.81,4,215.03,1,1,0.03987833727610679,0.9729661016949153,0.03389830508474576,28.7025,1.8729204773103387,53.7575
2025-03-24,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Tablet,8818,208,157.88,8,575.69,4,1,0.02358811521887049,0.7590384615384616,0.038461538461538464,19.735,3.646376995186218,71.96125
2025-03-25,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,Canada,Mobile,5737,170,153.01,11,793.16,6,3,0.02963221195746906,0.9000588235294117,0.06470588235294118,13.909999999999998,5.183713482778903,72.10545454545455
2025-03-26,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Mobile,18316,612,761.31,37,2652.88,22,14,0.03341340904127539,1.243970588235294,0.06045751633986928,20.575945945945943,3.484625185535459,71.69945945945946
2025-03-27,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,UK,Desktop,8929,277,240.52,10,815.4,5,2,0.031022510919475867,0.8683032490974729,0.036101083032490974,24.052,3.3901546648927323,81.53999999999999
2025-03-28,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,US,Mobile,6573,216,188.02,8,398.16,5,3,0.032861706983112735,0.870462962962963,0.037037037037037035,23.5025,2.1176470588235294,49.77
2025-03-29,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,US,Mobile,6371,135,85.99,1,80.2,0,1,0.021189766127766442,0.636962962962963,0.007407407407407408,85.99,0.9326665891382719,80.2
2025-03-30,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,Canada,Mobile,8056,312,411.03,16,1127.19,11,7,0.038728897715988087,1.317403846153846,0.05128205128205128,25.689375,2.7423545726589302,70.449375
2025-03-31,CMP-1014,Affiliate - Content Partner,Affiliate,Content Partner,India,Mobile,6927,185,173.88,11,580.21,6,5,0.026707088205572396,0.9398918918918918,0.05945945945945946,15.807272727272727,3.3368414998849785,52.74636363636364
2025-01-01,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,Canada,Mobile,5239,143,116.06,11,599.24,6,5,0.02729528535980149,0.8116083916083916,0.07692307692307693,10.55090909090909,5.163191452696881,54.47636363636364
2025-01-02,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Desktop,12402,381,466.64,15,817.42,10,4,0.030720851475568457,1.2247769028871391,0.03937007874015748,31.109333333333332,1.7517143836790674,54.49466666666667
2025-01-03,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,US,Mobile,6401,159,127.19,4,250.21,1,2,0.02483986877050461,0.7999371069182389,0.025157232704402517,31.7975,1.9672144036480856,62.5525
2025-01-04,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,US,Mobile,7903,281,195.68,6,296.44,2,1,0.03555611792990004,0.6963701067615659,0.021352313167259787,32.61333333333334,1.5149223221586263,49.406666666666666
2025-01-05,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Tablet,4967,148,163.36,8,649.58,3,5,0.029796657942419973,1.1037837837837838,0.05405405405405406,20.42,3.976371204701273,81.1975
2025-01-06,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,India,Mobile,10254,273,301.74,17,1090.42,7,7,0.02662375658279696,1.1052747252747253,0.06227106227106227,17.749411764705883,3.613773447338769,64.14235294117647
2025-01-07,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,India,Desktop,10201,348,282.99,13,968.53,5,2,0.034114302519360845,0.8131896551724138,0.03735632183908046,21.76846153846154,3.422488427152903,74.5023076923077
2025-01-08,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Mobile,10167,240,195.36,14,990.57,9,1,0.02360578341693715,0.8140000000000001,0.058333333333333334,13.954285714285716,5.070485257985258,70.75500000000001
2025-01-09,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,Canada,Desktop,5282,171,201.92,8,854.0,5,2,0.03237410071942446,1.1808187134502923,0.04678362573099415,25.24,4.229397781299525,106.75
2025-01-10,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,Germany,Mobile,7239,130,88.88,1,71.73,0,1,0.01795828153059815,0.6836923076923077,0.007692307692307693,88.88,0.8070432043204321,71.73
2025-01-11,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,US,Mobile,8838,310,292.1,20,2206.27,7,4,0.03507580900656257,0.9422580645161291,0.06451612903225806,14.605,7.553132488873673,110.3135
2025-01-12,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Mobile,16837,481,541.3,9,920.08,3,5,0.028568034685514047,1.1253638253638252,0.018711018711018712,60.14444444444444,1.6997598374284133,102.23111111111112
2025-01-13,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Desktop,4253,131,75.83,12,881.53,6,3,0.030801786973900777,0.5788549618320611,0.0916030534351145,6.319166666666667,11.625082421205327,73.46083333333333
2025-01-14,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Desktop,18034,801,619.78,62,4225.76,40,11,0.04441610291671288,0.7737578027465668,0.07740324594257178,9.996451612903225,6.818161283035916,68.15741935483871
2025-01-15,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Desktop,5290,132,121.58,13,724.09,6,5,0.02495274102079395,0.921060606060606,0.09848484848484848,9.352307692307692,5.955667050501727,55.69923076923077
2025-01-16,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,Canada,Desktop,6694,143,162.88,20,1090.68,10,5,0.02136241410218106,1.139020979020979,0.13986013986013987,8.144,6.696218074656189,54.534000000000006
2025-01-17,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,India,Mobile,7510,286,277.3,14,1108.88,6,5,0.038082556591211715,0.9695804195804196,0.04895104895104895,19.807142857142857,3.9988460151460514,79.2057142857143
2025-01-18,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Mobile,8935,319,207.48,14,1034.22,8,7,0.03570229434806939,0.6504075235109718,0.0438871473354232,14.819999999999999,4.984673221515327,73.87285714285714
2025-01-19,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Mobile,4774,206,128.32,10,583.08,5,2,0.043150397989107664,0.6229126213592233,0.04854368932038835,12.831999999999999,4.543952618453866,58.30800000000001
2025-01-20,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,US,Mobile,7884,251,185.31,3,171.73,1,0,0.03183663115169964,0.7382868525896414,0.01195219123505976,61.77,0.9267173924774701,57.24333333333333
2025-01-21,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,US,Mobile,8941,164,161.19,6,320.58,3,2,0.01834246728553853,0.9828658536585366,0.036585365853658534,26.865,1.9888330541596873,53.43
2025-01-22,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Mobile,13049,576,483.86,30,2164.35,21,4,0.04414131351061384,0.8400347222222222,0.052083333333333336,16.128666666666668,4.473091390071508,72.145
2025-01-23,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Tablet,5585,156,122.43,4,305.5,1,0,0.0279319606087735,0.7848076923076923,0.02564102564102564,30.6075,2.495303438699665,76.375
2025-01-24,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Mobile,9261,273,229.13,11,708.93,6,2,0.02947845804988662,0.8393040293040293,0.040293040293040296,20.83,3.0940077685156897,64.44818181818181
2025-01-25,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,France,Mobile,5959,195,172.42,10,907.08,3,3,0.03272361134418526,0.8842051282051281,0.05128205128205128,17.241999999999997,5.2608746085140945,90.708
2025-01-26,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,India,Desktop,6186,188,225.26,11,688.54,6,3,0.030391205948916908,1.198191489361702,0.05851063829787234,20.478181818181817,3.056645653911036,62.594545454545454
2025-01-27,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Mobile,14922,331,303.9,23,1885.36,8,6,0.022182013134968502,0.9181268882175226,0.06948640483383686,13.213043478260868,6.203882856202698,81.97217391304348
2025-01-28,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Mobile,10396,411,312.13,23,2010.6,12,3,0.039534436321662175,0.7594403892944038,0.05596107055961071,13.570869565217391,6.441546791401018,87.41739130434782
2025-01-29,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,Germany,Desktop,12270,333,240.8,23,1031.67,15,11,0.027139364303178485,0.7231231231231232,0.06906906906906907,10.469565217391304,4.284343853820598,44.85521739130435
2025-01-30,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,US,Mobile,6256,225,257.09,18,1164.58,6,7,0.03596547314578005,1.1426222222222222,0.08,14.282777777777776,4.529853358745965,64.69888888888889
2025-01-31,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,Germany,Desktop,6509,212,204.66,8,642.92,5,1,0.032570287294515284,0.965377358490566,0.03773584905660377,25.5825,3.141405257500244,80.365
2025-02-01,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,India,Tablet,4050,155,116.73,9,584.52,6,4,0.03827160493827161,0.7530967741935484,0.05806451612903226,12.97,5.007453096890259,64.94666666666666
2025-02-02,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,France,Mobile,14581,424,399.17,20,1295.89,10,4,0.02907893834442082,0.941438679245283,0.04716981132075472,19.9585,3.2464614074203975,64.7945
2025-02-03,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Desktop,11529,430,529.96,43,3164.99,29,11,0.03729725041200451,1.2324651162790698,0.1,12.3246511627907,5.972129972073363,73.60441860465116
2025-02-04,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,US,Mobile,7392,266,159.16,11,802.82,6,1,0.03598484848484849,0.5983458646616541,0.041353383458646614,14.469090909090909,5.044106559437045,72.98363636363636
2025-02-05,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,US,Mobile,7091,333,394.12,12,845.39,6,5,0.0469609363982513,1.1835435435435435,0.036036036036036036,32.843333333333334,2.1450065969755405,70.44916666666667
2025-02-06,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Desktop,6976,255,330.71,14,1354.67,5,3,0.03655389908256881,1.2969019607843137,0.054901960784313725,23.622142857142855,4.096247467569775,96.76214285714286
2025-02-07,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,US,Desktop,7930,169,143.9,13,645.02,9,2,0.021311475409836064,0.8514792899408284,0.07692307692307693,11.069230769230769,4.482418346073662,49.61692307692307
2025-02-08,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Mobile,9832,456,462.59,24,1407.25,13,8,0.046379170056956874,1.0144517543859648,0.05263157894736842,19.274583333333332,3.0421107243995764,58.635416666666664
2025-02-09,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,US,Mobile,8742,273,309.73,11,1017.5,4,5,0.031228551818805766,1.1345421245421246,0.040293040293040296,28.15727272727273,3.2851192974526198,92.5
2025-02-10,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Tablet,2946,92,102.03,0,0.0,0,0,0.031228784792939578,1.109021739130435,0.0,0.0,0.0,0.0
2025-02-11,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,France,Desktop,5091,185,253.64,19,871.9,10,3,0.036338636810056966,1.371027027027027,0.10270270270270271,13.349473684210526,3.4375492824475637,45.88947368421052
2025-02-12,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,Canada,Mobile,12797,412,533.39,13,1140.2,8,4,0.03219504571383918,1.294635922330097,0.03155339805825243,41.03,2.1376478749132906,87.70769230769231
2025-02-13,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Mobile,15058,433,575.22,15,1076.92,8,7,0.028755478815247707,1.3284526558891456,0.03464203233256351,38.348,1.8721880324049929,71.79466666666667
2025-02-14,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,Germany,Desktop,7857,236,217.6,21,1544.37,15,4,0.030036909761995672,0.9220338983050848,0.08898305084745763,10.361904761904762,7.097288602941176,73.54142857142857
2025-02-15,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,US,Mobile,5470,179,198.35,8,566.6,3,5,0.03272394881170018,1.1081005586592179,0.0446927374301676,24.79375,2.856566675069322,70.825
2025-02-16,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Mobile,9569,327,195.24,19,954.42,7,6,0.034172849827568186,0.5970642201834863,0.0581039755351682,10.275789473684211,4.888444990780577,50.23263157894737
2025-02-17,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Mobile,16753,373,332.72,15,591.0,7,4,0.022264669014504863,0.8920107238605899,0.040214477211796246,22.181333333333335,1.7762683337340706,39.4
2025-02-18,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,US,Mobile,10235,267,300.2,20,732.59,8,6,0.02608695652173913,1.1243445692883896,0.0749063670411985,15.01,2.440339773484344,36.6295
2025-02-19,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,France,Desktop,6825,248,254.24,8,569.22,3,3,0.03633699633699634,1.0251612903225806,0.03225806451612903,31.78,2.2389081183134047,71.1525
2025-02-20,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,India,Desktop,7523,236,210.43,14,1235.02,8,1,0.03137046391067393,0.8916525423728814,0.059322033898305086,15.030714285714286,5.869030081262177,88.21571428571428
2025-02-21,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,Germany,Desktop,2183,52,57.07,4,259.89,2,0,0.023820430600091615,1.0975,0.07692307692307693,14.2675,4.553881198528123,64.9725
2025-02-22,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Mobile,12812,380,288.98,15,1037.56,8,4,0.02965969403684046,0.7604736842105264,0.039473684210526314,19.265333333333334,3.590421482455533,69.17066666666666
2025-02-23,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Desktop,11777,298,236.15,24,1970.09,11,7,0.025303557782117687,0.7924496644295302,0.08053691275167785,9.839583333333334,8.342536523396147,82.08708333333333
2025-02-24,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Desktop,13174,448,528.43,40,3023.0,21,5,0.03400637619553666,1.17953125,0.08928571428571429,13.210749999999999,5.720719868289083,75.575
2025-02-25,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,US,Tablet,4609,151,146.53,8,607.35,3,3,0.03276198741592536,0.9703973509933775,0.052980132450331126,18.31625,4.144885006483314,75.91875
2025-02-26,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,India,Mobile,10921,410,387.7,33,1567.75,20,13,0.03754234960168483,0.9456097560975609,0.08048780487804878,11.748484848484848,4.043719370647408,47.50757575757576
2025-02-27,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,US,Mobile,11720,396,352.31,20,1468.93,12,9,0.03378839590443686,0.8896717171717172,0.050505050505050504,17.6155,4.169424654423661,73.4465
2025-02-28,CMP-1015,Affiliate - Comparison Site,Affiliate,Comparison Site,UK,Mobile,14352,490,396.41,18,1765.76,6,10,0.034141583054626536,0.809,0.036734693877551024,22.02277777777778,4.454378042935344,98.09777777777778
